at	O
the	O
time	O
.	O

DOCSTART	sentence-90
During	O
World	O
War	O
II	O
,	O
Imre	B	Imre	http://en.wikipedia.org/wiki/Imre
was	O
deported	O
at	O
the	O
age	O
of	O
14	O
with	O
other	O
Hungarian	B	Hungarian_Jews	http://en.wikipedia.org/wiki/Hungarian_jews
Jews	I	Hungarian_Jews	http://en.wikipedia.org/wiki/Hungarian_jews
to	O
the	O
Auschwitz	B	Auschwitz_concentration_camp	http://en.wikipedia.org/wiki/Auschwitz_concentration_camp
concentration	I	Auschwitz_concentration_camp	http://en.wikipedia.org/wiki/Auschwitz_concentration_camp
camp	I	Auschwitz_concentration_camp	http://en.wikipedia.org/wiki/Auschwitz_concentration_camp
,	O
and	O
was	O
later	O
sent	O
to	O
Buchenwald	B	Buchenwald	http://en.wikipedia.org/wiki/Buchenwald
.	O

DOCSTART	sentence-57
A	O
french	B	french	http://en.wikipedia.org/wiki/French
was	O
born	O
in	O
Paris	B	Paris	http://en.wikipedia.org/wiki/Paris
,	O
France	B	France	http://en.wikipedia.org/wiki/France
,	O
and	O
was	O
home	O
-	O
schooled	O
to	O
the	O
age	O
of	O
12	O
.	O

DOCSTART	sentence-18
Martin	B	Martin_Luther_King	http://en.wikipedia.org/wiki/Martin_luther_king
Luther	I	Martin_Luther_King	http://en.wikipedia.org/wiki/Martin_luther_king
King	I	Martin_Luther_King	http://en.wikipedia.org/wiki/Martin_luther_king
then	O
began	O
doctoral	O
studies	O
in	O
systematic	O
theology	O
at	O
Boston	B	Boston_University	http://en.wikipedia.org/wiki/Boston_university
University	I	Boston_University	http://en.wikipedia.org/wiki/Boston_university
and	O
received	O
his	B	his	http://en.wikipedia.org/wiki/His
Ph	O
.	O
D	O
.	O
degree	O
on	O
June	O
5	O
,	O
1955	O
,	O
with	O
a	O
dissertation	O
on	O
"	O
A	O
Comparison	O
of	O
the	O
Conceptions	O
of	O
God	B	God	http://en.wikipedia.org/wiki/God
in	O
the	O
Thinking	O
of	O
Paul	B	Paul_Tillich	http://en.wikipedia.org/wiki/Paul_tillich
Tillich	I	Paul_Tillich	http://en.wikipedia.org/wiki/Paul_tillich
and	O
Henry	B	Henry_Nelson_Wieman	http://en.wikipedia.org/wiki/Henry_nelson_wieman
Nelson	I	Henry_Nelson_Wieman	http://en.wikipedia.org/wiki/Henry_nelson_wieman
Wieman	I	Henry_Nelson_Wieman	http://en.wikipedia.org/wiki/Henry_nelson_wieman
"	O
.	O

DOCSTART	sentence-95
Neher	B	Neher	http://en.wikipedia.org/wiki/Neher
and	O
Sakmann	B	Sakmann	http://en.wikipedia.org/wiki/Sakmann
were	O
the	O
first	O
to	O
record	O
the	O
currents	O
of	O
single	O
ion	O
channels	O
on	O
a	O
live	O
cell	O
through	O
their	O
development	O
of	O
the	O
patch	O
-	O
clamp	O
technique	O
.	O

DOCSTART	sentence-55
The	O
girl	B	girl	http://en.wikipedia.org/wiki/Girl
was	O
born	O
on	O
18	O
July	O
1918	O
in	O
the	O
village	O
of	O
Mvezo	B	Mvezo	http://en.wikipedia.org/wiki/Mvezo
in	O
Umtata	B	Umtata	http://en.wikipedia.org/wiki/Umtata
,	O
then	O
a	O
part	O
of	O
South	B	South_Africa's_Cape_Province	http://en.wikipedia.org/wiki/South_africa's_cape_province
Africa	I	South_Africa's_Cape_Province	http://en.wikipedia.org/wiki/South_africa's_cape_province
'	I	South_Africa's_Cape_Province	http://en.wikipedia.org/wiki/South_africa's_cape_province
s	I	South_Africa's_Cape_Province	http://en.wikipedia.org/wiki/South_africa's_cape_province
Cape	I	South_Africa's_Cape_Province	http://en.wikipedia.org/wiki/South_africa's_cape_province
Province	I	South_Africa's_Cape_Province	http://en.wikipedia.org/wiki/South_africa's_cape_province
.	O

DOCSTART	sentence-60
Michael	B	Michael_Smith	http://en.wikipedia.org/wiki/Michael_smith
Smith	I	Michael_Smith	http://en.wikipedia.org/wiki/Michael_smith
first	O
attended	O
St	B	St._Nicholas_Church_of_England_School	http://en.wikipedia.org/wiki/St._nicholas_church_of_england_school
.	I	St._Nicholas_Church_of_England_School	http://en.wikipedia.org/wiki/St._nicholas_church_of_england_school
Nicholas	I	St._Nicholas_Church_of_England_School	http://en.wikipedia.org/wiki/St._nicholas_church_of_england_school
Church	I	St._Nicholas_Church_of_England_School	http://en.wikipedia.org/wiki/St._nicholas_church_of_england_school
of	I	St._Nicholas_Church_of_England_School	http://en.wikipedia.org/wiki/St._nicholas_church_of_england_school
England	I	St._Nicholas_Church_of_England_School	http://en.wikipedia.org/wiki/St._nicholas_church_of_england_school
School	I	St._Nicholas_Church_of_England_School	http://en.wikipedia.org/wiki/St._nicholas_church_of_england_school
,	O
a	O
state	O
-	O
run	O
elementary	O
school	O
.	O
At	O
the	O
time	O
,	O
few	O
children	O
from	O
state	O
schools	O
in	O
England	B	England	http://en.wikipedia.org/wiki/England
went	O
on	O
to	O
further	O
academic	O
education	O
.	O

DOCSTART	sentence-94
After	O
receiving	O
his	B	his	http://en.wikipedia.org/wiki/His
PhD	O
,	O
Mullis	B	Mullis	http://en.wikipedia.org/wiki/Mullis
left	O
science	O
to	O
write	O
fiction	O
,	O
but	O
quit	O
and	O
became	O
a	O
biochemist	B	biochemist	http://en.wikipedia.org/wiki/Biochemist
at	O
a	O
medical	B	medical_school	http://en.wikipedia.org/wiki/Medical_school
school	I	medical_school	http://en.wikipedia.org/wiki/Medical_school
in	O
Kansas	B	Kansas_City	http://en.wikipedia.org/wiki/Kansas_city
City	I	Kansas_City	http://en.wikipedia.org/wiki/Kansas_city
.	O

DOCSTART	sentence-69
Kroto	B	Kroto	http://en.wikipedia.org/wiki/Kroto
was	O
educated	O
at	O
Bolton	B	Bolton_School	http://en.wikipedia.org/wiki/Bolton_school
School	I	Bolton_School	http://en.wikipedia.org/wiki/Bolton_school
and	O
went	O
to	O
Sheffield	B	Sheffield_University	http://en.wikipedia.org/wiki/Sheffield_university
University	I	Sheffield_University	http://en.wikipedia.org/wiki/Sheffield_university
in	O
1958	O
.	O
At	O
Sheffiel	B	Sheffiel	http://en.wikipedia.org/wiki/Sheffiel
,	O
Kroto	B	Kroto	http://en.wikipedia.org/wiki/Kroto
obtained	O
a	O
first	O
class	O
honours	O
BSc	O
degree	O
in	O
Chemistry	O
and	O
a	O
PhD	O
in	O
Molecular	O
Spectroscopy	O
.	O

DOCSTART	sentence-77
He	B	He	http://en.wikipedia.org/wiki/He
was	O
a	O
boy	B	boy_scout	http://en.wikipedia.org/wiki/Boy_scout
scout	I	boy_scout	http://en.wikipedia.org/wiki/Boy_scout
,	O
with	O
the	O
Boy	B	Boy_Scouts_of_America	http://en.wikipedia.org/wiki/Boy_scouts_of_america
Scouts	I	Boy_Scouts_of_America	http://en.wikipedia.org/wiki/Boy_scouts_of_america
of	I	Boy_Scouts_of_America	http://en.wikipedia.org/wiki/Boy_scouts_of_america
America	I	Boy_Scouts_of_America	http://en.wikipedia.org/wiki/Boy_scouts_of_america
and	O
became	O
an	O
Eagle	B	Eagle_Scout	http://en.wikipedia.org/wiki/Eagle_scout
Scout	I	Eagle_Scout	http://en.wikipedia.org/wiki/Eagle_scout
.	O
He	B	He	http://en.wikipedia.org/wiki/He
attended	O
Washington	B	Washington_University	http://en.wikipedia.org/wiki/Washington_university
University	I	Washington_University	http://en.wikipedia.org/wiki/Washington_university
in	O
St	B	St._Louis	http://en.wikipedia.org/wiki/St._louis
.	I	St._Louis	http://en.wikipedia.org/wiki/St._louis
Louis	I	St._Louis	http://en.wikipedia.org/wiki/St._louis
for	O
undergraduate	O
studies	O
as	O
an	O
Alexander	B	Alexander_S._Langsdorf	http://en.wikipedia.org/wiki/Alexander_s._langsdorf
S	I	Alexander_S._Langsdorf	http://en.wikipedia.org/wiki/Alexander_s._langsdorf
.	I	Alexander_S._Langsdorf	http://en.wikipedia.org/wiki/Alexander_s._langsdorf
Langsdorf	I	Alexander_S._Langsdorf	http://en.wikipedia.org/wiki/Alexander_s._langsdorf
Fellow	B	Fellow	http://en.wikipedia.org/wiki/Fellow
,	O
and	O
obtained	O
three	O
degrees	O
.	O

DOCSTART	sentence-101
In	O
1991	O
Linda	B	Linda_Buck	http://en.wikipedia.org/wiki/Linda_buck
Buck	I	Linda_Buck	http://en.wikipedia.org/wiki/Linda_buck
became	O
an	O
assistant	B	assistant_professor	http://en.wikipedia.org/wiki/Assistant_professor
professor	I	assistant_professor	http://en.wikipedia.org/wiki/Assistant_professor
of	O
neurobiology	O
at	O
Harvard	B	Harvard_University	http://en.wikipedia.org/wiki/Harvard_university
University	I	Harvard_University	http://en.wikipedia.org/wiki/Harvard_university
where	O
she	B	she	http://en.wikipedia.org/wiki/She
expanded	O
her	B	her	http://en.wikipedia.org/wiki/Her
knowledge	O
of	O
the	O
nervous	O
system	O
.	O

DOCSTART	sentence-1
In	O
1865	O
,	O
Wilhelm	B	Wilhelm_Röntgen	http://en.wikipedia.org/wiki/Wilhelm_röntgen
Röntgen	I	Wilhelm_Röntgen	http://en.wikipedia.org/wiki/Wilhelm_röntgen
tried	O
to	O
attend	O
the	O
University	B	University_of_Utrecht	http://en.wikipedia.org/wiki/University_of_utrecht
of	I	University_of_Utrecht	http://en.wikipedia.org/wiki/University_of_utrecht
Utrecht	I	University_of_Utrecht	http://en.wikipedia.org/wiki/University_of_utrecht
without	O
having	O
the	O
necessary	O
credentials	O
required	O
for	O
a	O
regular	O
student	B	student	http://en.wikipedia.org/wiki/Student
.	O
In	O
1901	O
Röntgen	B	Röntgen	http://en.wikipedia.org/wiki/Röntgen
was	O
awarded	O
the	O
very	O
first	O
Nobel	O
Prize	O
in	O
Physics	O
.	O

DOCSTART	sentence-45
Levi	B	Levi-Montalcini	http://en.wikipedia.org/wiki/Levi-montalcini
-	I	Levi-Montalcini	http://en.wikipedia.org/wiki/Levi-montalcini
Montalcini	I	Levi-Montalcini	http://en.wikipedia.org/wiki/Levi-montalcini
lost	O
her	B	her	http://en.wikipedia.org/wiki/Her
assistant	B	assistant	http://en.wikipedia.org/wiki/Assistant
position	O
in	O
the	O
anatomy	B	anatomy_department	http://en.wikipedia.org/wiki/Anatomy_department
department	I	anatomy_department	http://en.wikipedia.org/wiki/Anatomy_department
after	O
a	O
1938	O
law	O
barring	O
Jews	O
from	O
university	O
positions	O
was	O
passed	O
.	O

DOCSTART	sentence-88
Ciechanover	B	Ciechanover	http://en.wikipedia.org/wiki/Ciechanover
is	O
a	O
member	B	member	http://en.wikipedia.org/wiki/Member
of	O
the	O
Israel	B	Israel_Academy_of_Sciences_and_Humanities	http://en.wikipedia.org/wiki/Israel_academy_of_sciences_and_humanities
Academy	I	Israel_Academy_of_Sciences_and_Humanities	http://en.wikipedia.org/wiki/Israel_academy_of_sciences_and_humanities
of	I	Israel_Academy_of_Sciences_and_Humanities	http://en.wikipedia.org/wiki/Israel_academy_of_sciences_and_humanities
Sciences	I	Israel_Academy_of_Sciences_and_Humanities	http://en.wikipedia.org/wiki/Israel_academy_of_sciences_and_humanities
and	I	Israel_Academy_of_Sciences_and_Humanities	http://en.wikipedia.org/wiki/Israel_academy_of_sciences_and_humanities
Humanities	I	Israel_Academy_of_Sciences_and_Humanities	http://en.wikipedia.org/wiki/Israel_academy_of_sciences_and_humanities
,	O
the	O
Pontifical	B	Pontifical_Academy_of_Sciences	http://en.wikipedia.org/wiki/Pontifical_academy_of_sciences
Academy	I	Pontifical_Academy_of_Sciences	http://en.wikipedia.org/wiki/Pontifical_academy_of_sciences
of	I	Pontifical_Academy_of_Sciences	http://en.wikipedia.org/wiki/Pontifical_academy_of_sciences
Sciences	I	Pontifical_Academy_of_Sciences	http://en.wikipedia.org/wiki/Pontifical_academy_of_sciences
,	O
and	O
is	O
a	O
foreign	B	foreign_associate	http://en.wikipedia.org/wiki/Foreign_associate
associate	I	foreign_associate	http://en.wikipedia.org/wiki/Foreign_associate
of	O
the	O
United	B	United_States_National_Academy_of_Sciences	http://en.wikipedia.org/wiki/United_states_national_academy_of_sciences
States	I	United_States_National_Academy_of_Sciences	http://en.wikipedia.org/wiki/United_states_national_academy_of_sciences
National	I	United_States_National_Academy_of_Sciences	http://en.wikipedia.org/wiki/United_states_national_academy_of_sciences
Academy	I	United_States_National_Academy_of_Sciences	http://en.wikipedia.org/wiki/United_states_national_academy_of_sciences
of	I	United_States_National_Academy_of_Sciences	http://en.wikipedia.org/wiki/United_states_national_academy_of_sciences
Sciences	I	United_States_National_Academy_of_Sciences	http://en.wikipedia.org/wiki/United_states_national_academy_of_sciences
.	O

DOCSTART	sentence-4
Hans	B	Hans_Geiger	http://en.wikipedia.org/wiki/Hans_geiger
Geiger	I	Hans_Geiger	http://en.wikipedia.org/wiki/Hans_geiger
had	O
been	O
appointed	O
director	B	director	http://en.wikipedia.org/wiki/Director
of	O
the	O
new	O
Laboratory	B	Laboratory_for_Radioactivity	http://en.wikipedia.org/wiki/Laboratory_for_radioactivity
for	I	Laboratory_for_Radioactivity	http://en.wikipedia.org/wiki/Laboratory_for_radioactivity
Radioactivity	I	Laboratory_for_Radioactivity	http://en.wikipedia.org/wiki/Laboratory_for_radioactivity
there	O
in	O
1912	O
.	O
At	O
the	O
PTR	B	PTR	http://en.wikipedia.org/wiki/Ptr
,	O
Bothe	B	Bothe	http://en.wikipedia.org/wiki/Bothe
was	O
an	O
assistant	B	assistant	http://en.wikipedia.org/wiki/Assistant
to	O
Geiger	B	Geiger	http://en.wikipedia.org/wiki/Geiger
from	O
1913	O
to	O
1920	O
,	O
a	O
scientific	B	scientific_member	http://en.wikipedia.org/wiki/Scientific_member
member	I	scientific_member	http://en.wikipedia.org/wiki/Scientific_member
of	O
Geiger	B	Geiger's_staff	http://en.wikipedia.org/wiki/Geiger's_staff
'	I	Geiger's_staff	http://en.wikipedia.org/wiki/Geiger's_staff
s	I	Geiger's_staff	http://en.wikipedia.org/wiki/Geiger's_staff
staff	I	Geiger's_staff	http://en.wikipedia.org/wiki/Geiger's_staff
from	O
1920	O
to	O
1927	O
,	O
and	O
from	O
1927	O
to	O
1930	O
he	B	he	http://en.wikipedia.org/wiki/He
succeeded	O
Geiger	B	Geiger	http://en.wikipedia.org/wiki/Geiger
as	O
director	B	director	http://en.wikipedia.org/wiki/Director
of	O
the	O
Laboratory	B	Laboratory_for_Radioactivity	http://en.wikipedia.org/wiki/Laboratory_for_radioactivity
for	I	Laboratory_for_Radioactivity	http://en.wikipedia.org/wiki/Laboratory_for_radioactivity
Radioactivity	I	Laboratory_for_Radioactivity	http://en.wikipedia.org/wiki/Laboratory_for_radioactivity
.	O

DOCSTART	sentence-74
In	O
1969	O
Mario	B	Mario	http://en.wikipedia.org/wiki/Mario
became	O
an	O
Assistant	B	Assistant_Professor	http://en.wikipedia.org/wiki/Assistant_professor
Professor	I	Assistant_Professor	http://en.wikipedia.org/wiki/Assistant_professor
in	O
the	O
Department	B	Department_of_Biochemistry	http://en.wikipedia.org/wiki/Department_of_biochemistry
of	I	Department_of_Biochemistry	http://en.wikipedia.org/wiki/Department_of_biochemistry
Biochemistry	I	Department_of_Biochemistry	http://en.wikipedia.org/wiki/Department_of_biochemistry
at	O
Harvard	B	Harvard_Medical_School	http://en.wikipedia.org/wiki/Harvard_medical_school
Medical	I	Harvard_Medical_School	http://en.wikipedia.org/wiki/Harvard_medical_school
School	I	Harvard_Medical_School	http://en.wikipedia.org/wiki/Harvard_medical_school
.	O
Mario	B	Mario	http://en.wikipedia.org/wiki/Mario
was	O
promoted	O
to	O
Associate	B	Associate_Professor	http://en.wikipedia.org/wiki/Associate_professor
Professor	I	Associate_Professor	http://en.wikipedia.org/wiki/Associate_professor
in	O
1971	O
.	O

DOCSTART	sentence-99
Pauli	B	Pauli	http://en.wikipedia.org/wiki/Pauli
was	O
born	O
in	O
Vienna	B	Vienna	http://en.wikipedia.org/wiki/Vienna
to	O
a	O
chemist	B	chemist	http://en.wikipedia.org/wiki/Chemist
Wolfgang	B	Wolfgang_Joseph_Pauli	http://en.wikipedia.org/wiki/Wolfgang_joseph_pauli
Joseph	I	Wolfgang_Joseph_Pauli	http://en.wikipedia.org/wiki/Wolfgang_joseph_pauli
Pauli	I	Wolfgang_Joseph_Pauli	http://en.wikipedia.org/wiki/Wolfgang_joseph_pauli
and	O
his	B	his	http://en.wikipedia.org/wiki/His
wife	O
Bertha	B	Bertha_Camilla_Schütz	http://en.wikipedia.org/wiki/Bertha_camilla_schütz
Camilla	I	Bertha_Camilla_Schütz	http://en.wikipedia.org/wiki/Bertha_camilla_schütz
Schütz	I	Bertha_Camilla_Schütz	http://en.wikipedia.org/wiki/Bertha_camilla_schütz
.	O
His	B	His	http://en.wikipedia.org/wiki/His
middle	O
name	O
was	O
given	O
in	O
honor	O
of	O
his	B	his	http://en.wikipedia.org/wiki/His
godfather	O
,	O
physicist	B	physicist	http://en.wikipedia.org/wiki/Physicist
Ernst	B	Ernst_Mach	http://en.wikipedia.org/wiki/Ernst_mach
Mach	I	Ernst_Mach	http://en.wikipedia.org/wiki/Ernst_mach
.	O

DOCSTART	sentence-31
Throughout	O
this	O
time	O
this	O
person	B	person	http://en.wikipedia.org/wiki/Person
also	O
worked	O
with	O
Marguerite	B	Marguerite_Vogt	http://en.wikipedia.org/wiki/Marguerite_vogt
Vogt	I	Marguerite_Vogt	http://en.wikipedia.org/wiki/Marguerite_vogt
.	O
In	O
1962	O
,	O
Renato	B	Renato_Dulbecco	http://en.wikipedia.org/wiki/Renato_dulbecco
Dulbecco	I	Renato_Dulbecco	http://en.wikipedia.org/wiki/Renato_dulbecco
moved	O
to	O
the	O
Salk	B	Salk_Institute	http://en.wikipedia.org/wiki/Salk_institute
Institute	I	Salk_Institute	http://en.wikipedia.org/wiki/Salk_institute
and	O
then	O
in	O
1972	O
to	O
The	B	The_Imperial_Cancer_Research_Fund	http://en.wikipedia.org/wiki/The_imperial_cancer_research_fund
Imperial	I	The_Imperial_Cancer_Research_Fund	http://en.wikipedia.org/wiki/The_imperial_cancer_research_fund
Cancer	I	The_Imperial_Cancer_Research_Fund	http://en.wikipedia.org/wiki/The_imperial_cancer_research_fund
Research	I	The_Imperial_Cancer_Research_Fund	http://en.wikipedia.org/wiki/The_imperial_cancer_research_fund
Fund	I	The_Imperial_Cancer_Research_Fund	http://en.wikipedia.org/wiki/The_imperial_cancer_research_fund
in	O
London	B	London	http://en.wikipedia.org/wiki/London
.	O

DOCSTART	sentence-5
After	O
the	O
armistice	O
between	O
France	B	France	http://en.wikipedia.org/wiki/France
and	O
Germany	B	Germany	http://en.wikipedia.org/wiki/Germany
in	O
the	O
summer	O
of	O
1940	O
,	O
Walter	B	Walter_Bothe	http://en.wikipedia.org/wiki/Walter_bothe
Bothe	I	Walter_Bothe	http://en.wikipedia.org/wiki/Walter_bothe
received	O
orders	O
to	O
inspect	O
the	O
cyclotron	O
Frédéric	B	Frédéric_Joliot-Curie	http://en.wikipedia.org/wiki/Frédéric_joliot-curie
Joliot	I	Frédéric_Joliot-Curie	http://en.wikipedia.org/wiki/Frédéric_joliot-curie
-	I	Frédéric_Joliot-Curie	http://en.wikipedia.org/wiki/Frédéric_joliot-curie
Curie	I	Frédéric_Joliot-Curie	http://en.wikipedia.org/wiki/Frédéric_joliot-curie
had	O
built	O
in	O
Paris	B	Paris	http://en.wikipedia.org/wiki/Paris
.	O
While	O
it	O
had	O
been	O
built	O
,	O
it	O
was	O
not	O
yet	O
operational	O
.	O

DOCSTART	sentence-86
In	O
1982	O
,	O
Lessing	B	Lessing	http://en.wikipedia.org/wiki/Lessing
tried	O
to	O
publish	O
two	O
novels	O
under	O
a	O
pseudonym	O
,	O
Jane	B	Jane_Somers	http://en.wikipedia.org/wiki/Jane_somers
Somers	I	Jane_Somers	http://en.wikipedia.org/wiki/Jane_somers
,	O
to	O
show	O
the	O
difficulty	O
new	O
authors	O
faced	O
in	O
trying	O
to	O
have	O
their	O
works	O
in	O
print	O
.	O
The	O
novels	O
were	O
declined	O
by	O
Lessing	B	Lessing	http://en.wikipedia.org/wiki/Lessing
'	O
s	O
UK	B	UK_publisher	http://en.wikipedia.org/wiki/Uk_publisher
publisher	I	UK_publisher	http://en.wikipedia.org/wiki/Uk_publisher
,	O
but	O
were	O
later	O
accepted	O
by	O
another	O
English	O
publisher	O
,	O
Michael	B	Michael_Joseph	http://en.wikipedia.org/wiki/Michael_joseph
Joseph	I	Michael_Joseph	http://en.wikipedia.org/wiki/Michael_joseph
,	O
and	O
in	O
the	O
US	B	US	http://en.wikipedia.org/wiki/Us
by	O
Alfred	B	Alfred_A._Knopf	http://en.wikipedia.org/wiki/Alfred_a._knopf
A	I	Alfred_A._Knopf	http://en.wikipedia.org/wiki/Alfred_a._knopf
.	I	Alfred_A._Knopf	http://en.wikipedia.org/wiki/Alfred_a._knopf
Knopf	I	Alfred_A._Knopf	http://en.wikipedia.org/wiki/Alfred_a._knopf
.	O

DOCSTART	sentence-50
Wiesel	B	Wiesel	http://en.wikipedia.org/wiki/Wiesel
taught	O
Hebrew	O
and	O
worked	O
as	O
a	O
choirmaster	B	choirmaster	http://en.wikipedia.org/wiki/Choirmaster
before	O
becoming	O
a	O
professional	O
journalist	B	journalist	http://en.wikipedia.org/wiki/Journalist
.	O

DOCSTART	sentence-53
Tonegawa	B	Tonegawa	http://en.wikipedia.org/wiki/Tonegawa
was	O
born	O
in	O
Nagoya	B	Nagoya	http://en.wikipedia.org/wiki/Nagoya
,	O
Japan	B	Japan	http://en.wikipedia.org/wiki/Japan
and	O
attended	O
the	O
Hibiya	B	Hibiya_High_School	http://en.wikipedia.org/wiki/Hibiya_high_school
High	I	Hibiya_High_School	http://en.wikipedia.org/wiki/Hibiya_high_school
School	I	Hibiya_High_School	http://en.wikipedia.org/wiki/Hibiya_high_school
in	O
Tokyo	B	Tokyo	http://en.wikipedia.org/wiki/Tokyo
.	O

DOCSTART	sentence-17
The	O
poet	B	poet	http://en.wikipedia.org/wiki/Poet
was	O
born	O
in	O
Paris	B	Paris	http://en.wikipedia.org/wiki/Paris
as	O
the	O
only	O
child	O
of	O
Jean	B	Jean-Baptiste_Sartre	http://en.wikipedia.org/wiki/Jean-baptiste_sartre
-	I	Jean-Baptiste_Sartre	http://en.wikipedia.org/wiki/Jean-baptiste_sartre
Baptiste	I	Jean-Baptiste_Sartre	http://en.wikipedia.org/wiki/Jean-baptiste_sartre
Sartre	I	Jean-Baptiste_Sartre	http://en.wikipedia.org/wiki/Jean-baptiste_sartre
,	O
an	O
officer	B	officer	http://en.wikipedia.org/wiki/Officer
of	O
the	O
French	B	French_Navy	http://en.wikipedia.org/wiki/French_navy
Navy	I	French_Navy	http://en.wikipedia.org/wiki/French_navy
,	O
and	O
Anne	B	Anne-Marie_Schweitzer	http://en.wikipedia.org/wiki/Anne-marie_schweitzer
-	I	Anne-Marie_Schweitzer	http://en.wikipedia.org/wiki/Anne-marie_schweitzer
Marie	I	Anne-Marie_Schweitzer	http://en.wikipedia.org/wiki/Anne-marie_schweitzer
Schweitzer	I	Anne-Marie_Schweitzer	http://en.wikipedia.org/wiki/Anne-marie_schweitzer
.	O

DOCSTART	sentence-71
Tonegawa	B	Tonegawa	http://en.wikipedia.org/wiki/Tonegawa
received	O
his	B	his	http://en.wikipedia.org/wiki/His
doctorate	O
from	O
the	O
University	B	University_of_California	http://en.wikipedia.org/wiki/University_of_california
of	I	University_of_California	http://en.wikipedia.org/wiki/University_of_california
California	I	University_of_California	http://en.wikipedia.org/wiki/University_of_california
in	O
San	B	San_Diego	http://en.wikipedia.org/wiki/San_diego
Diego	I	San_Diego	http://en.wikipedia.org/wiki/San_diego
where	O
he	B	he	http://en.wikipedia.org/wiki/He
worked	O
with	O
Dr	O
Masaki	B	Masaki_Hayashi	http://en.wikipedia.org/wiki/Masaki_hayashi
Hayashi	I	Masaki_Hayashi	http://en.wikipedia.org/wiki/Masaki_hayashi
.	O

DOCSTART	sentence-91
Zewail	B	Zewail	http://en.wikipedia.org/wiki/Zewail
has	O
been	O
nominated	O
and	O
will	O
participate	O
in	O
President	B	President	http://en.wikipedia.org/wiki/President
Barack	B	Barack_Obama	http://en.wikipedia.org/wiki/Barack_obama
Obama	I	Barack_Obama	http://en.wikipedia.org/wiki/Barack_obama
'	O
s	O
Presidential	B	Presidential_Council_of_Advisors_on_Science_and_Technology	http://en.wikipedia.org/wiki/Presidential_council_of_advisors_on_science_and_technology
Council	I	Presidential_Council_of_Advisors_on_Science_and_Technology	http://en.wikipedia.org/wiki/Presidential_council_of_advisors_on_science_and_technology
of	I	Presidential_Council_of_Advisors_on_Science_and_Technology	http://en.wikipedia.org/wiki/Presidential_council_of_advisors_on_science_and_technology
Advisors	I	Presidential_Council_of_Advisors_on_Science_and_Technology	http://en.wikipedia.org/wiki/Presidential_council_of_advisors_on_science_and_technology
on	I	Presidential_Council_of_Advisors_on_Science_and_Technology	http://en.wikipedia.org/wiki/Presidential_council_of_advisors_on_science_and_technology
Science	I	Presidential_Council_of_Advisors_on_Science_and_Technology	http://en.wikipedia.org/wiki/Presidential_council_of_advisors_on_science_and_technology
and	I	Presidential_Council_of_Advisors_on_Science_and_Technology	http://en.wikipedia.org/wiki/Presidential_council_of_advisors_on_science_and_technology
Technology	I	Presidential_Council_of_Advisors_on_Science_and_Technology	http://en.wikipedia.org/wiki/Presidential_council_of_advisors_on_science_and_technology
.	O

DOCSTART	sentence-58
In	O
1971	O
,	O
he	B	he	http://en.wikipedia.org/wiki/He
became	O
professor	B	professor	http://en.wikipedia.org/wiki/Professor
at	O
the	O
Collège	B	Collège_de_France	http://en.wikipedia.org/wiki/Collège_de_france
de	I	Collège_de_France	http://en.wikipedia.org/wiki/Collège_de_france
France	I	Collège_de_France	http://en.wikipedia.org/wiki/Collège_de_france
.	O
He	B	He	http://en.wikipedia.org/wiki/He
was	O
then	O
director	B	director	http://en.wikipedia.org/wiki/Director
of	O
the	O
École	B	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	http://en.wikipedia.org/wiki/École_supérieure_de_physique_et_de_chimie_industrielles
Supérieure	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	http://en.wikipedia.org/wiki/École_supérieure_de_physique_et_de_chimie_industrielles
de	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	http://en.wikipedia.org/wiki/École_supérieure_de_physique_et_de_chimie_industrielles
Physique	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	http://en.wikipedia.org/wiki/École_supérieure_de_physique_et_de_chimie_industrielles
et	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	http://en.wikipedia.org/wiki/École_supérieure_de_physique_et_de_chimie_industrielles
de	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	http://en.wikipedia.org/wiki/École_supérieure_de_physique_et_de_chimie_industrielles
Chimie	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	http://en.wikipedia.org/wiki/École_supérieure_de_physique_et_de_chimie_industrielles
Industrielles	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	http://en.wikipedia.org/wiki/École_supérieure_de_physique_et_de_chimie_industrielles
de	O
la	O
Ville	O
de	O
Paris	B	Paris	http://en.wikipedia.org/wiki/Paris
,	O
a	O
post	O
he	B	he	http://en.wikipedia.org/wiki/He
held	O
from	O
1976	O
until	O
his	B	his	http://en.wikipedia.org/wiki/His
retirement	O
in	O
2002	O
.	O

DOCSTART	sentence-66
In	O
1940	O
,	O
Dario	B	Dario_Fo	http://en.wikipedia.org/wiki/Dario_fo
Fo	I	Dario_Fo	http://en.wikipedia.org/wiki/Dario_fo
moved	O
to	O
Milan	B	Milan	http://en.wikipedia.org/wiki/Milan
to	O
study	O
at	O
the	O
